from,to,files,text,fileReason,textReason
"markdown-to-pdf","json-format","false","false","""JSON Formatter"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","base64-codec","false","false","""Base64 Encoder / Decoder"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","markdown-preview","false","false","""Markdown Preview"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","yaml-json","false","false","""YAML ⇄ JSON Converter"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","csv-json","false","false","""CSV ⇄ JSON Converter"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","text-diff","false","false","""Text Diff"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","file-metadata","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","image-preview","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Image Preview"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","qr-generator","false","false","""QR Code Generator"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","regex-tester","false","false","""Regex Tester"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","jwt-decoder","false","false","""JWT Decoder"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","timestamp-converter","false","false","""Unix Timestamp Converter"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","hash-generator","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","url-utils","false","false","""URL Utilities"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","uuid-generator","false","false","""UUID Generator"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","qr-decoder","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""QR Decoder"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","passphrase-generator","false","false","""Passphrase Generator"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","prompt-library","false","false","""Prompt Library"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","sql-formatter","false","false","""SQL Formatter"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","cron-explainer","false","false","""Cron Helper"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","text-cases","false","false","""Case Converter"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","html-entities","false","false","""HTML Entities & Slug"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","mime-lookup","false","false","""MIME Type Lookup"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","http-status","false","false","""HTTP Status Codes"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","image-convert","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Image Converter"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","image-compress","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Image Compressor"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","zip-create","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","zip-extract","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""ZIP & Archive Extractor"": produces document files; requires archive files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","batch-rename","false","false","""Batch Rename"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","pdf-merge","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","pdf-split","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","pdf-preview","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","pdf-rotate","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","pdf-compress","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","pdf-reorder","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","images-to-pdf","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Images → PDF"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","pdf-to-images","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","image-exif","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""EXIF Inspector"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","video-convert","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Video Converter"": produces document files; requires video files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","video-compress","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Video Compressor"": produces document files; requires video files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","video-to-gif","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Video → GIF"": produces document files; requires video files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","extract-audio","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Audio Extractor"": produces document files; requires video files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","audio-convert","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Audio Converter"": produces document files; requires audio files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","color-converter","false","false","""Color Converter"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","brand-bible","false","false","""Brand Bible Creator"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","json-to-types","false","false","""JSON → TypeScript Types"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","image-watermark","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Image Watermarker"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","icon-pack","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Icon Pack Generator"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","social-resizer","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Social Preset Resizer"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","pdf-to-text","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","image-ocr","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Image OCR Extractor"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","archive-inspect","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Archive Inspector"": produces document files; requires archive files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","svg-creator","false","false","""SVG & Vector Studio"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","ascii-banner","false","false","""ASCII Art & Retro Banner Generator"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","image-to-ascii","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Image → ASCII Art Converter"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","ascii-table","false","false","""ASCII & Unicode Table Generator"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","xml-json","false","false","""XML ⇄ JSON Converter & Formatter"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","text-analyzer","false","false","""Text Statistics & Readability Analyzer"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","curl-converter","false","false","""cURL ⇄ Multi-Language Code Generator"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","json-schema","false","false","""JSON Schema Validator & Generator"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","chmod-calculator","false","false","""Chmod & Unix Permission Calculator"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","keypair-generator","false","false","""Cryptographic Keypair Generator"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","semver-calculator","false","false","""SemVer Calculator & Range Tester"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","image-palette","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Image Color Palette & Swatch Extractor"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","image-slicer","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Image Slicer & Grid Splitter"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","image-grid","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Contact Sheet & Collage Grid Builder"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","gradient-studio","false","false","""CSS & Vector Gradient Studio"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","pdf-numberer","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","pdf-watermark","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","markdown-to-pdf","false","false","""Markdown / Text → PDF Exporter"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","duplicate-finder","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","folder-analyzer","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","checksum-verifier","true","false","Compatible at media-domain level","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","audio-trimmer","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Audio Waveform Visualizer & Trimmer"": produces document files; requires audio files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","audio-normalize","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Audio Loudness & Volume Normalizer"": produces document files; requires audio files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","id-photo-maker","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""ID & Passport Photo Studio"": produces document files; requires image files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","token-counter","false","false","Cannot connect ""Markdown / Text → PDF Exporter"" to ""Token & Context Studio"": produces document files; requires textfile files. Select or extract compatible artifacts first.","""Markdown / Text → PDF Exporter"" does not produce text."
"markdown-to-pdf","local-llm-playground","false","false","""Local LLM Playground & Benchmark"" does not accept files.","""Markdown / Text → PDF Exporter"" does not produce text."
"duplicate-finder","json-format","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","base64-codec","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","markdown-preview","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","yaml-json","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","csv-json","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","text-diff","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","file-metadata","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""File Metadata Viewer"" does not accept text."
"duplicate-finder","image-preview","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Image Preview"" does not accept text."
"duplicate-finder","qr-generator","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","regex-tester","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","jwt-decoder","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","timestamp-converter","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","hash-generator","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","url-utils","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","uuid-generator","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""UUID Generator"" does not accept text."
"duplicate-finder","qr-decoder","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""QR Decoder"" does not accept text."
"duplicate-finder","passphrase-generator","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Passphrase Generator"" does not accept text."
"duplicate-finder","prompt-library","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","sql-formatter","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","cron-explainer","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","text-cases","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","html-entities","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","mime-lookup","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""MIME Type Lookup"" does not accept text."
"duplicate-finder","http-status","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""HTTP Status Codes"" does not accept text."
"duplicate-finder","image-convert","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Image Converter"" does not accept text."
"duplicate-finder","image-compress","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Image Compressor"" does not accept text."
"duplicate-finder","zip-create","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""ZIP Creator"" does not accept text."
"duplicate-finder","zip-extract","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""ZIP & Archive Extractor"" does not accept text."
"duplicate-finder","batch-rename","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Batch Rename"" does not accept text."
"duplicate-finder","pdf-merge","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""PDF Merger"" does not accept text."
"duplicate-finder","pdf-split","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""PDF Splitter"" does not accept text."
"duplicate-finder","pdf-preview","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""PDF Preview"" does not accept text."
"duplicate-finder","pdf-rotate","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""PDF Rotator"" does not accept text."
"duplicate-finder","pdf-compress","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""PDF Optimizer"" does not accept text."
"duplicate-finder","pdf-reorder","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""PDF Page Reorderer"" does not accept text."
"duplicate-finder","images-to-pdf","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Images → PDF"" does not accept text."
"duplicate-finder","pdf-to-images","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""PDF → Images"" does not accept text."
"duplicate-finder","image-exif","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""EXIF Inspector"" does not accept text."
"duplicate-finder","video-convert","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Video Converter"" does not accept text."
"duplicate-finder","video-compress","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Video Compressor"" does not accept text."
"duplicate-finder","video-to-gif","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Video → GIF"" does not accept text."
"duplicate-finder","extract-audio","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Audio Extractor"" does not accept text."
"duplicate-finder","audio-convert","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Audio Converter"" does not accept text."
"duplicate-finder","color-converter","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Color Converter"" does not accept text."
"duplicate-finder","brand-bible","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Brand Bible Creator"" does not accept text."
"duplicate-finder","json-to-types","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","image-watermark","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Image Watermarker"" does not accept text."
"duplicate-finder","icon-pack","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Icon Pack Generator"" does not accept text."
"duplicate-finder","social-resizer","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Social Preset Resizer"" does not accept text."
"duplicate-finder","pdf-to-text","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""PDF → Text"" does not accept text."
"duplicate-finder","image-ocr","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Image OCR Extractor"" does not accept text."
"duplicate-finder","archive-inspect","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Archive Inspector"" does not accept text."
"duplicate-finder","svg-creator","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""SVG & Vector Studio"" does not accept text."
"duplicate-finder","ascii-banner","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","image-to-ascii","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Image → ASCII Art Converter"" does not accept text."
"duplicate-finder","ascii-table","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","xml-json","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","text-analyzer","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","curl-converter","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","json-schema","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","chmod-calculator","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Chmod & Unix Permission Calculator"" does not accept text."
"duplicate-finder","keypair-generator","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Cryptographic Keypair Generator"" does not accept text."
"duplicate-finder","semver-calculator","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","image-palette","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Image Color Palette & Swatch Extractor"" does not accept text."
"duplicate-finder","image-slicer","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Image Slicer & Grid Splitter"" does not accept text."
"duplicate-finder","image-grid","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Contact Sheet & Collage Grid Builder"" does not accept text."
"duplicate-finder","gradient-studio","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""CSS & Vector Gradient Studio"" does not accept text."
"duplicate-finder","pdf-numberer","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""PDF Page Numberer & Bates Stamper"" does not accept text."
"duplicate-finder","pdf-watermark","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""PDF Watermarker & Stamp Applier"" does not accept text."
"duplicate-finder","markdown-to-pdf","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","duplicate-finder","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Duplicate File & Hash Matcher"" does not accept text."
"duplicate-finder","folder-analyzer","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Disk Space & Folder Tree Analyzer"" does not accept text."
"duplicate-finder","checksum-verifier","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""File Checksum Signature Verifier"" does not accept text."
"duplicate-finder","audio-trimmer","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Audio Waveform Visualizer & Trimmer"" does not accept text."
"duplicate-finder","audio-normalize","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""Audio Loudness & Volume Normalizer"" does not accept text."
"duplicate-finder","id-photo-maker","false","false","""Duplicate File & Hash Matcher"" does not produce files.","""ID & Passport Photo Studio"" does not accept text."
"duplicate-finder","token-counter","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"duplicate-finder","local-llm-playground","false","true","""Duplicate File & Hash Matcher"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","json-format","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","base64-codec","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","markdown-preview","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","yaml-json","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","csv-json","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","text-diff","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","file-metadata","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""File Metadata Viewer"" does not accept text."
"folder-analyzer","image-preview","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Image Preview"" does not accept text."
"folder-analyzer","qr-generator","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","regex-tester","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","jwt-decoder","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","timestamp-converter","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","hash-generator","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","url-utils","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","uuid-generator","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""UUID Generator"" does not accept text."
"folder-analyzer","qr-decoder","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""QR Decoder"" does not accept text."
"folder-analyzer","passphrase-generator","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Passphrase Generator"" does not accept text."
"folder-analyzer","prompt-library","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","sql-formatter","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","cron-explainer","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","text-cases","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","html-entities","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","mime-lookup","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""MIME Type Lookup"" does not accept text."
"folder-analyzer","http-status","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""HTTP Status Codes"" does not accept text."
"folder-analyzer","image-convert","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Image Converter"" does not accept text."
"folder-analyzer","image-compress","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Image Compressor"" does not accept text."
"folder-analyzer","zip-create","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""ZIP Creator"" does not accept text."
"folder-analyzer","zip-extract","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""ZIP & Archive Extractor"" does not accept text."
"folder-analyzer","batch-rename","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Batch Rename"" does not accept text."
"folder-analyzer","pdf-merge","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""PDF Merger"" does not accept text."
"folder-analyzer","pdf-split","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""PDF Splitter"" does not accept text."
"folder-analyzer","pdf-preview","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""PDF Preview"" does not accept text."
"folder-analyzer","pdf-rotate","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""PDF Rotator"" does not accept text."
"folder-analyzer","pdf-compress","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""PDF Optimizer"" does not accept text."
"folder-analyzer","pdf-reorder","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""PDF Page Reorderer"" does not accept text."
"folder-analyzer","images-to-pdf","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Images → PDF"" does not accept text."
"folder-analyzer","pdf-to-images","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""PDF → Images"" does not accept text."
"folder-analyzer","image-exif","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""EXIF Inspector"" does not accept text."
"folder-analyzer","video-convert","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Video Converter"" does not accept text."
"folder-analyzer","video-compress","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Video Compressor"" does not accept text."
"folder-analyzer","video-to-gif","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Video → GIF"" does not accept text."
"folder-analyzer","extract-audio","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Audio Extractor"" does not accept text."
"folder-analyzer","audio-convert","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Audio Converter"" does not accept text."
"folder-analyzer","color-converter","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Color Converter"" does not accept text."
"folder-analyzer","brand-bible","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Brand Bible Creator"" does not accept text."
"folder-analyzer","json-to-types","false","true","""Disk Space & Folder Tree Analyzer"" does not produce files.","Compatible text ports; content validation still required"
"folder-analyzer","image-watermark","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Image Watermarker"" does not accept text."
"folder-analyzer","icon-pack","false","false","""Disk Space & Folder Tree Analyzer"" does not produce files.","""Icon Pack Generator"" does not accept text."
